FilePath,Severity,ControlName,FailedResources,AllResources,ComplianceScore
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/role-syncsecret_binding.yaml,High,Secret/etcd encryption enabled,9,9,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._role-syncsecret_binding.yaml,High,Applications credentials in configuration files,5,12,58.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._role-syncsecret_binding.yaml,Medium,Cluster internal networking,1,17,94.12
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._role-syncsecret_binding.yaml,High,Secret/etcd encryption enabled,9,10,10.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/secrets-store-csi-driver-windows.yaml,High,Applications credentials in configuration files,3,11,72.73
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/secrets-store-csi-driver-windows.yaml,Medium,Cluster internal networking,0,19,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/secrets-store-csi-driver-windows.yaml,High,Secret/etcd encryption enabled,0,12,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._secrets-store-csi-driver-windows.yaml,High,Applications credentials in configuration files,2,9,77.78
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._secrets-store-csi-driver-windows.yaml,Medium,Cluster internal networking,3,13,76.92
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._secrets-store-csi-driver-windows.yaml,High,Secret/etcd encryption enabled,12,18,33.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/role-secretproviderclasspodstatuses-viewer.yaml,High,Applications credentials in configuration files,7,13,46.15
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/role-secretproviderclasspodstatuses-viewer.yaml,Medium,Cluster internal networking,5,15,66.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/role-secretproviderclasspodstatuses-viewer.yaml,High,Secret/etcd encryption enabled,15,18,16.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._role-secretproviderclasspodstatuses-viewer.yaml,High,Applications credentials in configuration files,19,20,5.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._role-secretproviderclasspodstatuses-viewer.yaml,Medium,Cluster internal networking,12,12,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._role-secretproviderclasspodstatuses-viewer.yaml,High,Secret/etcd encryption enabled,1,10,90.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/keep-crds-upgrade-hook.yaml,High,Applications credentials in configuration files,0,6,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/keep-crds-upgrade-hook.yaml,Medium,Cluster internal networking,0,3,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/keep-crds-upgrade-hook.yaml,High,Secret/etcd encryption enabled,2,3,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._keep-crds-upgrade-hook.yaml,High,Applications credentials in configuration files,2,3,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._keep-crds-upgrade-hook.yaml,Medium,Cluster internal networking,12,17,29.41
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/secrets-store-csi-driver/manifest_staging/charts/secrets-store-csi-driver/templates/._keep-crds-upgrade-hook.yaml,High,Secret/etcd encryption enabled,1,8,87.5
/tmp/kubescape_1itf8sji/YAMLfiles/repos/opentelemetry-helm-charts/charts/opentelemetry-operator/templates/admission-webhooks/operator-webhook.yaml,High,Applications credentials in configuration files,2,4,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/opentelemetry-helm-charts/charts/opentelemetry-operator/templates/admission-webhooks/operator-webhook.yaml,Medium,Cluster internal networking,3,9,66.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/opentelemetry-helm-charts/charts/opentelemetry-operator/templates/admission-webhooks/operator-webhook.yaml,High,Secret/etcd encryption enabled,11,16,31.25
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/opentelemetry-helm-charts/charts/opentelemetry-operator/templates/admission-webhooks/._operator-webhook.yaml,High,Applications credentials in configuration files,2,5,60.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/opentelemetry-helm-charts/charts/opentelemetry-operator/templates/admission-webhooks/._operator-webhook.yaml,Medium,Cluster internal networking,0,16,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/opentelemetry-helm-charts/charts/opentelemetry-operator/templates/admission-webhooks/._operator-webhook.yaml,High,Secret/etcd encryption enabled,12,12,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.5/policies.yaml,High,Applications credentials in configuration files,0,4,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.5/policies.yaml,Medium,Cluster internal networking,2,12,83.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.5/policies.yaml,High,Secret/etcd encryption enabled,7,11,36.36
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.5/._policies.yaml,High,Applications credentials in configuration files,1,9,88.89
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.5/._policies.yaml,Medium,Cluster internal networking,3,3,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.5/._policies.yaml,High,Secret/etcd encryption enabled,0,8,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/ack-1.0/policies.yaml,High,Applications credentials in configuration files,0,6,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/ack-1.0/policies.yaml,Medium,Cluster internal networking,7,10,30.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/ack-1.0/policies.yaml,High,Secret/etcd encryption enabled,8,20,60.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/ack-1.0/._policies.yaml,High,Applications credentials in configuration files,0,11,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/ack-1.0/._policies.yaml,Medium,Cluster internal networking,2,18,88.89
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/ack-1.0/._policies.yaml,High,Secret/etcd encryption enabled,3,7,57.14
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.0/policies.yaml,High,Applications credentials in configuration files,3,5,40.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.0/policies.yaml,Medium,Cluster internal networking,0,15,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.0/policies.yaml,High,Secret/etcd encryption enabled,3,4,25.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.0/._policies.yaml,High,Applications credentials in configuration files,14,16,12.5
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.0/._policies.yaml,Medium,Cluster internal networking,5,16,68.75
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.0/._policies.yaml,High,Secret/etcd encryption enabled,0,3,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.2.0/policies.yaml,High,Applications credentials in configuration files,2,5,60.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.2.0/policies.yaml,Medium,Cluster internal networking,11,12,8.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.2.0/policies.yaml,High,Secret/etcd encryption enabled,6,18,66.67
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.2.0/._policies.yaml,High,Applications credentials in configuration files,0,11,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.2.0/._policies.yaml,Medium,Cluster internal networking,3,11,72.73
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/gke-1.2.0/._policies.yaml,High,Secret/etcd encryption enabled,7,10,30.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.6/policies.yaml,High,Applications credentials in configuration files,0,3,100.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.6/policies.yaml,Medium,Cluster internal networking,15,16,6.25
/tmp/kubescape_1itf8sji/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.6/policies.yaml,High,Secret/etcd encryption enabled,0,10,100.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.6/._policies.yaml,High,Applications credentials in configuration files,5,12,58.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.6/._policies.yaml,Medium,Cluster internal networking,4,5,20.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/kubeeye/plugins/kubebench/cfg/cis-1.6/._policies.yaml,High,Secret/etcd encryption enabled,7,14,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/rolebinding-tokengen.yaml,High,Applications credentials in configuration files,17,18,5.56
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/rolebinding-tokengen.yaml,Medium,Cluster internal networking,5,8,37.5
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/rolebinding-tokengen.yaml,High,Secret/etcd encryption enabled,11,14,21.43
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._rolebinding-tokengen.yaml,High,Applications credentials in configuration files,17,20,15.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._rolebinding-tokengen.yaml,Medium,Cluster internal networking,5,7,28.57
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._rolebinding-tokengen.yaml,High,Secret/etcd encryption enabled,6,14,57.14
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/job-tokengen.yaml,High,Applications credentials in configuration files,6,8,25.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/job-tokengen.yaml,Medium,Cluster internal networking,7,14,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/job-tokengen.yaml,High,Secret/etcd encryption enabled,12,14,14.29
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._job-tokengen.yaml,High,Applications credentials in configuration files,2,12,83.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._job-tokengen.yaml,Medium,Cluster internal networking,17,18,5.56
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._job-tokengen.yaml,High,Secret/etcd encryption enabled,11,16,31.25
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/role-tokengen.yaml,High,Applications credentials in configuration files,2,16,87.5
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/role-tokengen.yaml,Medium,Cluster internal networking,2,11,81.82
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/role-tokengen.yaml,High,Secret/etcd encryption enabled,5,13,61.54
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._role-tokengen.yaml,High,Applications credentials in configuration files,14,17,17.65
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._role-tokengen.yaml,Medium,Cluster internal networking,5,20,75.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/tokengen/._role-tokengen.yaml,High,Secret/etcd encryption enabled,2,4,50.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/compactor/statefulset-compactor.yaml,High,Applications credentials in configuration files,4,19,78.95
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/compactor/statefulset-compactor.yaml,Medium,Cluster internal networking,8,13,38.46
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/compactor/statefulset-compactor.yaml,High,Secret/etcd encryption enabled,2,8,75.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/compactor/._statefulset-compactor.yaml,High,Applications credentials in configuration files,6,9,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/compactor/._statefulset-compactor.yaml,Medium,Cluster internal networking,3,5,40.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/compactor/._statefulset-compactor.yaml,High,Secret/etcd encryption enabled,4,6,33.33
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/gateway/deployment-gateway.yaml,High,Applications credentials in configuration files,1,20,95.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/gateway/deployment-gateway.yaml,Medium,Cluster internal networking,3,19,84.21
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/gateway/deployment-gateway.yaml,High,Secret/etcd encryption enabled,2,3,33.33
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/gateway/._deployment-gateway.yaml,High,Applications credentials in configuration files,5,20,75.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/gateway/._deployment-gateway.yaml,Medium,Cluster internal networking,10,10,0.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/gateway/._deployment-gateway.yaml,High,Secret/etcd encryption enabled,7,13,46.15
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/admin-api/deployment-admin-api.yaml,High,Applications credentials in configuration files,2,6,66.67
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/admin-api/deployment-admin-api.yaml,Medium,Cluster internal networking,8,14,42.86
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/admin-api/deployment-admin-api.yaml,High,Secret/etcd encryption enabled,12,15,20.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/admin-api/._deployment-admin-api.yaml,High,Applications credentials in configuration files,9,10,10.0
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/admin-api/._deployment-admin-api.yaml,Medium,Cluster internal networking,11,14,21.43
/tmp/kubescape_1itf8sji/__MACOSX/YAMLfiles/repos/grafana_helm-charts/charts/enterprise-logs/templates/admin-api/._deployment-admin-api.yaml,High,Secret/etcd encryption enabled,3,16,81.25
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/templates/memcached-index-writes/poddisruptionbudget-memcached-index-writes.yaml,High,Applications credentials in configuration files,10,10,0.0
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/templates/memcached-index-writes/poddisruptionbudget-memcached-index-writes.yaml,Medium,Cluster internal networking,4,17,76.47
/tmp/kubescape_1itf8sji/YAMLfiles/repos/grafana_helm-charts/charts/loki-distributed/templates/memcached-index-writes/poddisruptionbudget-memcached-index-writes.yaml,High,Secret/etcd encryption enabled,0,9,100.0
